City,Date,Year,Month,Junction_ID,Traffic_volume,Zone,Road_Capacity2,Congestion_%,PM2.5,NO2,CO,AQI,Sensor_ID,Sensor_Status,Uptime_Percentage,Is_Weekend,Is_Festival,Weather_Condition,Severity_Score,Zone_Rank,Avg_Speed,Hour,Day_of_Week,Is_Peak_Hour,Congestion_Level,Pollution_Level,Prev_Traffic,Prev_AQI,AQI_Change,Traffic_MA_3,Traffic_Anomaly_Flag,DaY_Type,Smart_City_Index
Bangalore,28-02-2022,2022,Feb,J11,93,West,222,41.89,12.8,12.06,0.96,29.15,S11,Active,96.54809673,0,0,Clear,0.05,LOW,69,9,5,0,Low,Moderate,93,29.15,-93.69,15799.11,0,WeekDay,95.35
Hyderabad,27-03-2026,2026,Mar,J12,82,North,461,17.79,78.51,50.46,2.14,97.15,S12,Active,97.40552162,0,0,Clear,0.24,HIGH,81,12,5,0,Low,Moderate,82,97.15,68,15877.78,0,WeekDay,56.43
Warangal,07-06-2026,2026,Jun,J1,64,South,477,13.42,86.72,49.08,2.17,101.52,S1,Unstable,87.79920353,0,0,Rain,0.24,HIGH,83,1,5,0,Medium,Severe,64,101.52,4.37,15913.44,1,WeekDay,44.94
Bangalore,10-07-2026,2026,Jul,J2,103,Central,141,73.05,75.47,40.92,2.15,93,S2,Active,99.68597934,0,0,Heavy Traffic Event,0.21,MEDIUM,53,7,5,0,Low,Moderate,103,93,-8.52,16092,0,WeekDay,74.04
Hyderabad,16-04-2023,2023,Apr,J3,83,East,478,17.36,100.68,70.07,2.66,124.51,S3,Unstable,88.48288949,0,0,Fog,0.32,HIGH,81,9,5,0,Low,Moderate,83,124.51,31.51,15972.22,1,WeekDay,28.34
Chennai,30-03-2024,2024,Mar,J4,90,East,309,29.13,21.55,10.69,0.98,33.63,S4,Unstable,87.24894776,0,0,Rain,0.06,LOW,75,7,5,0,High,Severe,90,33.63,-90.88,15886.11,0,WeekDay,88.56
Warangal,03-03-2026,2026,Mar,J5,119,West,335,35.52,70.28,44.65,2.06,89.64,S5,Unstable,89.41967041,0,0,Clear,0.21,MEDIUM,72,4,5,0,High,Severe,119,89.64,56.01,15873.56,0,WeekDay,70.98
Warangal,04-12-2022,2022,Dec,J6,70,South,274,25.55,51.26,35.09,1.88,73.78,S6,Active,92.95680013,0,0,Clear,0.16,MEDIUM,77,7,5,0,High,Severe,70,73.78,-15.86,15857.22,0,WeekDay,69.61
Pune,20-03-2025,2025,Mar,J7,115,South,372,30.91,81.86,49.1,2.26,100.95,S7,Unstable,86.86645931,0,0,Fog,0.24,HIGH,75,8,5,0,Medium,Severe,115,100.95,27.17,15899.56,0,WeekDay,65.43
Warangal,30-10-2023,2023,Oct,J8,109,East,251,43.43,87.12,49.91,2.69,112.36,S8,Active,96.07931535,0,0,Clear,0.25,HIGH,68,5,5,0,Medium,Moderate,109,112.36,11.4,15803.11,0,WeekDay,58.83
Chennai,05-10-2023,2023,Oct,J9,70,South,122,57.38,44.49,29.38,1.3,56.96,S9,Active,90.57290034,0,0,Rain,0.14,MEDIUM,30,4,5,1,Medium,Severe,70,56.96,-55.4,15837.11,0,WeekDay,79.02
Warangal,08-07-2025,2025,Jul,J10,112,Central,307,36.48,55.54,32.37,1.27,62.79,S10,Active,93.52624803,0,0,Rain,0.16,MEDIUM,44,5,5,1,Medium,Severe,112,62.79,5.83,15849,0,WeekDay,76.02
Pune,17-12-2025,2025,Dec,J11,64,Central,166,38.55,46.56,32.18,1.11,55.05,S11,Active,96.01354035,0,0,Rain,0.15,MEDIUM,43,1,5,1,Medium,Severe,64,55.05,-7.73,15930.78,0,WeekDay,79.57
Bangalore,10-09-2024,2024,Sep,J12,74,North,424,17.45,71.43,55.85,2.18,95.98,S12,Active,98.52840621,0,0,Clear,0.25,HIGH,58,11,5,1,Low,Severe,74,95.98,40.93,15969.22,0,WeekDay,60.46
Warangal,24-07-2025,2025,Jul,J1,85,South,222,38.29,66,43.9,2.16,89.27,S1,Active,97.2902045,0,0,Rain,0.21,MEDIUM,43,8,5,1,Medium,Moderate,85,89.27,-6.71,15968,0,WeekDay,61.92
Bangalore,07-04-2024,2024,Apr,J2,89,West,109,81.65,72.2,37.23,1.73,81.79,S2,Active,93.06203012,0,0,Rain,0.19,MEDIUM,13,6,5,1,High,Severe,89,81.79,-7.49,15901.89,0,WeekDay,69.14
Pune,02-12-2022,2022,Dec,J3,115,Central,217,53,100.12,65.86,2.68,123.5,S3,Active,99.86759343,0,0,Clear,0.31,HIGH,33,9,5,1,Medium,Severe,115,123.5,41.72,15834.22,1,WeekDay,46.33
Bangalore,11-03-2025,2025,Mar,J4,69,Central,439,15.72,64.86,46.34,2.25,91.26,S4,Active,92.94608782,0,0,Clear,0.21,MEDIUM,59,5,5,1,Medium,Moderate,69,91.26,-32.25,15817.44,0,WeekDay,62.49
Bangalore,25-09-2023,2023,Sep,J5,101,Central,164,61.59,79.81,55.84,2.28,102.24,S5,Active,93.03958237,0,0,Rain,0.26,HIGH,27,11,5,1,Low,Severe,101,102.24,10.98,15797,1,WeekDay,42.08
Pune,28-11-2026,2026,Nov,J6,104,West,281,37.01,33.77,12.28,1.04,41.28,S6,Unstable,87.37732293,0,0,Heavy Traffic Event,0.07,LOW,44,4,5,1,Low,Moderate,104,41.28,-60.96,15958.11,0,WeekDay,85.77
Warangal,13-04-2026,2026,Apr,J7,74,South,213,34.74,44.4,33.01,1.62,64.51,S7,Unstable,87.23080804,0,0,Clear,0.15,MEDIUM,46,6,5,1,Medium,Severe,74,64.51,23.23,16003,0,WeekDay,68.99
Pune,14-09-2026,2026,Sep,J8,94,East,127,74.02,33.69,22.15,1.44,52.23,S8,Unstable,87.53051689,0,0,Clear,0.11,LOW,18,7,5,1,High,Severe,94,52.23,-12.28,16123.11,0,WeekDay,74.73
Pune,16-02-2026,2026,Feb,J9,114,West,360,31.67,26.02,10.76,0.95,35.27,S9,Active,93.87732041,0,0,Clear,0.06,LOW,74,7,5,0,Low,Moderate,114,35.27,-16.96,16092.56,0,WeekDay,91.49
Bangalore,04-10-2025,2025,Oct,J10,116,North,238,48.74,30.9,12.61,0.86,36.37,S10,Active,91.2275787,0,0,Heavy Traffic Event,0.07,LOW,66,2,5,0,Low,Moderate,116,36.37,1.09,16075.89,0,WeekDay,89.58
Pune,25-01-2024,2024,Jan,J11,91,Central,306,29.74,40.49,30.84,1.42,57.88,S11,Active,90.78826752,0,0,Fog,0.14,MEDIUM,75,4,5,0,Medium,Moderate,91,57.88,21.51,15968.33,0,WeekDay,76.21
Chennai,16-05-2025,2025,May,J12,65,West,186,34.95,57.59,28.62,1.55,68.45,S12,Unstable,86.91337439,0,0,Rain,0.15,MEDIUM,73,11,5,0,Medium,Severe,65,68.45,10.57,15932.11,0,WeekDay,74.67
Chennai,12-01-2024,2024,Jan,J1,100,Central,471,21.23,97.64,63.84,3,128.07,S1,Active,90.71635318,0,0,Clear,0.3,HIGH,79,12,5,0,Medium,Severe,100,128.07,59.62,15860.11,1,WeekDay,42.1
Bangalore,16-11-2026,2026,Nov,J2,81,South,376,21.54,75.61,48.75,2.3,98.49,S2,Active,90.66984809,0,0,Clear,0.23,HIGH,79,11,5,0,Medium,Severe,81,98.49,-29.58,15973.22,0,WeekDay,67.35
Bangalore,29-03-2023,2023,Mar,J3,69,North,194,35.57,91.25,52.96,2.46,110.79,S3,Active,94.31221565,0,0,Fog,0.26,HIGH,72,9,5,0,Low,Moderate,69,110.79,12.3,15886.89,0,WeekDay,55.13
Hyderabad,08-02-2022,2022,Feb,J4,82,Central,147,55.78,42.28,34.19,1.64,64.23,S4,Active,90.82614549,0,0,Fog,0.15,MEDIUM,62,2,5,0,High,Severe,82,64.23,-46.56,15806.56,0,WeekDay,79.11
Hyderabad,02-01-2022,2022,Jan,J5,120,South,322,37.27,95.42,57.05,2.39,112.68,S5,Active,91.28143021,0,0,Clear,0.28,HIGH,71,4,5,0,High,Severe,120,112.68,48.45,15612.78,0,WeekDay,54.51
Pune,23-02-2024,2024,Feb,J6,104,West,215,48.37,38.52,25.72,1.23,51.55,S6,Unstable,89.08814439,0,0,Heavy Traffic Event,0.12,LOW,66,10,5,0,High,Moderate,104,51.55,-61.13,15653.56,0,WeekDay,77.49
Warangal,15-06-2025,2025,Jun,J7,85,South,478,17.78,95.15,61.49,2.68,119.62,S7,Unstable,86.97255868,0,0,Clear,0.29,HIGH,81,8,5,0,Medium,Severe,85,119.62,68.07,15790.11,1,WeekDay,44.11
Pune,03-02-2026,2026,Feb,J8,81,West,432,18.75,56.65,29.67,1.61,69.39,S8,Unstable,89.50016328,0,0,Clear,0.15,MEDIUM,81,2,5,0,Medium,Severe,81,69.39,-50.23,15952.11,0,WeekDay,77.98
Bangalore,28-11-2023,2023,Nov,J9,64,North,340,18.82,32.04,23.15,1.24,47.81,S9,Unstable,85.64148011,0,0,Fog,0.11,LOW,81,9,5,0,Medium,Moderate,64,47.81,-21.58,15937.89,0,WeekDay,78.3
Hyderabad,24-08-2025,2025,Aug,J10,64,South,118,54.24,59.67,33.21,1.53,70.48,S10,Unstable,88.05564953,0,0,Rain,0.17,MEDIUM,63,10,5,0,Low,Moderate,64,70.48,22.68,15943.33,0,WeekDay,76.56
Hyderabad,25-04-2026,2026,Apr,J11,113,North,427,26.46,86.91,54.38,2.24,104.48,S11,Unstable,89.87428679,0,0,Fog,0.26,HIGH,77,5,5,0,High,Moderate,113,104.48,33.99,15955.89,0,WeekDay,51.98
Pune,02-10-2024,2024,Oct,J12,97,East,314,30.89,17.59,14.14,0.99,32.88,S12,Unstable,87.18469438,0,0,Heavy Traffic Event,0.06,LOW,75,10,5,0,Medium,Severe,97,32.88,-71.6,15994,0,WeekDay,89.29
Pune,10-06-2023,2023,Jun,J1,80,East,160,50,54.87,29.73,1.95,75.28,S1,Active,94.97454483,1,0,Rain,0.15,MEDIUM,65,4,6,0,High,Severe,80,75.28,42.41,15906,0,WeekEnd,71.57
Chennai,30-06-2022,2022,Jun,J2,118,East,445,26.52,66.15,45.69,2.07,88.15,S2,Unstable,89.21147542,1,0,Clear,0.21,MEDIUM,77,1,6,0,High,Severe,118,88.15,12.86,15751.11,0,WeekEnd,52.94
Chennai,06-04-2026,2026,Apr,J3,71,East,289,24.57,47.45,26.17,1.3,57.66,S3,Active,94.23291361,1,1,Rain,0.13,MEDIUM,78,8,6,0,Medium,Severe,71,57.66,-30.49,15809.67,0,WeekEnd,80.93
Warangal,21-09-2025,2025,Sep,J4,67,North,481,13.93,105.2,64.86,2.57,123.42,S4,Active,94.65828419,1,0,Rain,0.31,HIGH,83,9,6,0,Low,Moderate,67,123.42,65.76,15901.11,1,WeekEnd,31.21
Warangal,22-04-2026,2026,Apr,J5,63,South,253,24.9,46.7,28.35,1.02,52.26,S5,Active,91.70932418,1,0,Fog,0.14,MEDIUM,78,2,6,0,Medium,Severe,63,52.26,-71.17,16050.11,0,WeekEnd,76.72
Pune,07-04-2024,2024,Apr,J6,107,Central,408,26.23,18.57,14.29,0.45,22.58,S6,Active,91.73659665,1,0,Rain,0.06,LOW,77,9,6,0,Medium,Moderate,107,22.58,-29.68,15972.89,0,WeekEnd,92.91
Pune,06-10-2023,2023,Oct,J7,116,West,378,30.69,42.36,20,1.32,53.54,S7,Active,93.72194894,1,0,Fog,0.11,LOW,75,8,6,0,Medium,Severe,116,53.54,30.96,15898.56,0,WeekEnd,80.22
Chennai,25-04-2024,2024,Apr,J8,117,South,256,45.7,55.14,30.02,1.12,59.03,S8,Unstable,88.93684528,1,0,Heavy Traffic Event,0.15,MEDIUM,67,8,6,0,High,Severe,117,59.03,5.49,15823.56,0,WeekEnd,76.76
Hyderabad,31-12-2023,2023,Dec,J9,74,North,227,32.6,81.15,47.47,2.21,99.01,S9,Unstable,85.31867451,1,0,Fog,0.23,HIGH,74,1,6,0,Medium,Severe,74,99.01,39.98,15808.89,1,WeekEnd,49.69
Warangal,21-06-2022,2022,Jun,J10,64,North,253,25.3,32.31,24,0.91,41.49,S10,Active,94.67536897,1,0,Fog,0.11,LOW,77,6,6,0,Medium,Severe,64,41.49,-57.53,15750.56,0,WeekEnd,85.18
Pune,02-09-2025,2025,Sep,J11,114,South,199,57.29,96.17,59.64,2.58,117.66,S11,Active,94.12788076,1,0,Rain,0.29,HIGH,61,2,6,0,High,Severe,114,117.66,76.17,15805.33,0,WeekEnd,62.05
Chennai,17-03-2024,2024,Mar,J12,95,Central,367,25.89,79.7,41.54,1.99,92.04,S12,Active,92.14571597,1,0,Clear,0.21,MEDIUM,77,8,6,0,Medium,Moderate,95,92.04,-25.62,15816.33,0,WeekEnd,64.93
Hyderabad,05-02-2026,2026,Feb,J1,67,East,452,14.82,46.38,34.73,1.23,58.17,S1,Active,98.13648416,1,0,Heavy Traffic Event,0.16,MEDIUM,83,1,6,0,Medium,Severe,67,58.17,-33.87,15964.33,0,WeekEnd,71.47
Hyderabad,08-04-2024,2024,Apr,J2,101,North,262,38.55,60.39,37.4,1.31,67.55,S2,Active,92.62937249,1,0,Rain,0.18,MEDIUM,71,11,6,0,Medium,Moderate,101,67.55,9.38,15905.89,0,WeekEnd,78.67
Bangalore,21-05-2024,2024,May,J3,93,Central,316,29.43,65.35,36.5,1.52,74.02,S3,Unstable,89.55241996,1,0,Fog,0.18,MEDIUM,75,12,6,0,High,Severe,93,74.02,6.46,15912.89,0,WeekEnd,69.26
Pune,16-04-2026,2026,Apr,J4,92,Central,164,56.1,88.27,56.2,2.37,108.35,S4,Active,95.70298681,1,0,Rain,0.27,HIGH,62,9,6,0,Medium,Severe,92,108.35,34.33,15923.44,1,WeekEnd,38.37
Pune,14-12-2023,2023,Dec,J5,116,Central,340,34.12,43.25,30.06,1.86,67.94,S5,Active,99.43605281,1,0,Rain,0.14,MEDIUM,73,2,6,0,High,Severe,116,67.94,-40.41,15912.11,0,WeekEnd,71.45
Bangalore,30-04-2024,2024,Apr,J6,71,North,489,14.52,20.54,13.94,1.2,38.55,S6,Active,96.05318332,1,0,Rain,0.07,LOW,83,2,6,0,Medium,Severe,71,38.55,-29.39,15907.33,0,WeekEnd,87.25
Hyderabad,27-07-2022,2022,Jul,J7,118,Central,156,75.64,14.05,9.4,0.64,22.69,S7,Active,98.63271826,1,0,Fog,0.04,LOW,52,8,6,0,Low,Moderate,118,22.69,-15.86,15758.78,0,WeekEnd,96.14
Pune,02-08-2023,2023,Aug,J8,69,East,364,18.96,81.44,50.79,2.23,100.61,S8,Unstable,86.69071417,1,0,Clear,0.24,HIGH,81,1,6,0,Medium,Moderate,69,100.61,77.92,15738.67,0,WeekEnd,65.21
Chennai,24-04-2024,2024,Apr,J9,116,South,105,110.48,93.74,60.62,2.45,114.11,S9,Unstable,86.81479498,1,0,Clear,0.29,HIGH,35,12,6,0,High,Severe,116,114.11,13.5,15743,1,WeekEnd,46.83
Bangalore,16-05-2025,2025,May,J10,99,East,438,22.6,111.45,65.44,2.89,133.11,S10,Unstable,87.31908559,1,0,Clear,0.32,HIGH,79,3,6,0,Medium,Severe,99,133.11,19.01,15855,1,WeekEnd,47.38
Pune,29-11-2022,2022,Nov,J11,97,West,452,21.46,98.72,54.41,2.61,117.8,S11,Active,95.54281655,1,0,Clear,0.27,HIGH,79,7,6,0,Low,Moderate,97,117.8,-15.32,15830.67,0,WeekEnd,52.68
Pune,12-04-2024,2024,Apr,J12,118,West,159,74.21,59.22,39.19,1.65,74.34,S12,Active,90.84560594,1,0,Clear,0.18,MEDIUM,53,7,6,0,Medium,Severe,118,74.34,-43.46,15829.56,0,WeekEnd,75.37
Pune,14-06-2022,2022,Jun,J1,71,Central,191,37.17,97.32,63.89,2.81,123.93,S1,Active,92.16566694,1,0,Clear,0.3,HIGH,71,3,6,0,High,Severe,71,123.93,49.6,15707.56,1,WeekEnd,44.36
Hyderabad,27-10-2022,2022,Oct,J2,65,Central,187,34.76,35.13,26.31,1.16,48.62,S2,Unstable,88.92880173,1,0,Fog,0.12,LOW,73,7,6,0,Low,Moderate,65,48.62,-75.31,15700.33,0,WeekEnd,76.7
Hyderabad,09-05-2026,2026,May,J3,103,North,122,84.43,100.14,59.64,2.17,111.4,S3,Active,96.0415871,1,0,Heavy Traffic Event,0.29,HIGH,48,11,6,0,Medium,Moderate,103,111.4,62.78,15783,0,WeekEnd,61.39
Hyderabad,01-09-2023,2023,Sep,J4,98,Central,182,53.85,40.69,25.1,1.17,51.25,S4,Active,97.68021974,1,0,Rain,0.12,LOW,63,12,6,0,Low,Moderate,98,51.25,-60.15,15835.44,0,WeekEnd,79.72
Chennai,12-05-2022,2022,May,J5,64,South,249,25.7,27.6,13.99,1.22,42.41,S5,Unstable,87.40321203,1,0,Clear,0.07,LOW,77,6,6,0,High,Severe,64,42.41,-8.85,15816.67,0,WeekEnd,83.34
Warangal,12-06-2024,2024,Jun,J6,100,East,219,45.66,68.92,49.86,1.67,82.86,S6,Unstable,87.8910119,1,0,Clear,0.23,MEDIUM,67,11,6,0,Low,Severe,100,82.86,40.46,15738.78,0,WeekEnd,70.98
Bangalore,07-04-2023,2023,Apr,J7,62,East,413,15.01,41.92,22.2,1.03,48.31,S7,Active,90.0910115,1,0,Rain,0.11,LOW,82,8,6,0,Low,Moderate,62,48.31,-34.56,15718.44,0,WeekEnd,81.12
Warangal,10-12-2024,2024,Dec,J8,86,South,210,40.95,90.8,62.38,2.56,115.25,S8,Unstable,89.20249892,1,0,Clear,0.29,HIGH,70,3,6,0,Medium,Severe,86,115.25,66.94,15825.89,0,WeekEnd,59.5
Bangalore,06-01-2025,2025,Jan,J9,66,North,203,32.51,92.31,59.22,2.24,108.69,S9,Active,92.97304888,1,0,Clear,0.28,HIGH,47,4,6,1,Medium,Severe,66,108.69,-6.56,15845.33,1,WeekEnd,38.45
Warangal,31-10-2025,2025,Oct,J10,113,South,365,30.96,54.5,33.33,1.99,77.02,S10,Active,96.28868817,1,0,Clear,0.16,MEDIUM,48,8,6,1,Low,Moderate,113,77.02,-31.67,15955.44,0,WeekEnd,77.26
Chennai,29-08-2022,2022,Aug,J11,66,West,152,43.42,96.81,56.34,2.69,119.02,S11,Active,96.89910542,1,0,Clear,0.28,HIGH,40,5,6,1,High,Severe,66,119.02,42,15860.33,0,WeekEnd,53.76
Pune,20-05-2023,2023,May,J12,92,North,333,27.63,24.21,16.73,0.63,29.65,S12,Unstable,88.12674532,1,0,Clear,0.08,LOW,51,8,6,1,High,Severe,92,29.65,-89.37,15796.67,0,WeekEnd,87.22
Pune,04-02-2026,2026,Feb,J1,90,Central,230,39.13,41.91,25.54,1.21,52.87,S1,Unstable,87.63372781,1,0,Clear,0.12,LOW,43,9,6,1,Medium,Severe,90,52.87,23.22,15804.89,0,WeekEnd,83.46
Warangal,21-12-2022,2022,Dec,J2,89,West,179,49.72,60.43,37.37,1.75,76.43,S2,Active,90.45541413,1,0,Fog,0.18,MEDIUM,35,1,6,1,Medium,Severe,89,76.43,23.56,15820.11,0,WeekEnd,75.2
Warangal,03-10-2022,2022,Oct,J3,104,South,279,37.28,45.44,36.65,1.5,63.71,S3,Unstable,87.21585944,1,0,Fog,0.16,MEDIUM,44,2,6,1,High,Severe,104,63.71,-12.72,15795.89,0,WeekEnd,66.15
Hyderabad,02-09-2025,2025,Sep,J4,102,West,97,105.15,69.61,37.54,1.84,82.84,S4,Unstable,86.37695599,1,0,Clear,0.19,MEDIUM,10,1,6,1,Medium,Severe,102,82.84,19.13,15779.89,0,WeekEnd,56.35
Chennai,17-09-2022,2022,Sep,J5,116,South,108,107.41,45.51,27.11,1.43,59.41,S5,Unstable,88.63872333,1,0,Clear,0.13,MEDIUM,10,8,6,1,High,Severe,116,59.41,-23.43,15772.33,0,WeekEnd,77.11
Chennai,24-10-2024,2024,Oct,J6,78,North,159,49.06,98.77,64.25,2.83,125.18,S6,Active,90.90915665,1,0,Rain,0.3,HIGH,36,8,6,1,High,Severe,78,125.18,65.77,15853.22,1,WeekEnd,42.89
Hyderabad,02-02-2023,2023,Feb,J7,82,East,233,35.19,25.67,7.3,0.87,32.36,S7,Active,93.81762499,1,0,Clear,0.05,LOW,45,10,6,1,Medium,Moderate,82,32.36,-92.82,15746,0,WeekEnd,90.33
Hyderabad,08-11-2024,2024,Nov,J8,69,South,450,15.33,58.97,30.56,1.29,64.46,S8,Active,95.84918199,1,0,Rain,0.16,MEDIUM,59,12,6,1,Medium,Severe,69,64.46,32.11,15828,0,WeekEnd,72.21
Chennai,15-09-2022,2022,Sep,J9,103,South,472,21.82,64.47,40.11,1.93,82.91,S9,Unstable,88.3421726,1,0,Clear,0.19,MEDIUM,79,3,6,0,Medium,Moderate,103,82.91,18.44,15745,0,WeekEnd,62.64
Hyderabad,29-11-2023,2023,Nov,J10,76,West,267,28.46,15.2,7.86,0.65,23,S10,Active,97.27995705,1,0,Clear,0.04,LOW,76,3,6,0,Medium,Severe,76,23,-59.91,15777.67,0,WeekEnd,95.68
Pune,17-10-2025,2025,Oct,J11,70,Central,154,45.45,53.89,28.78,1.39,63.38,S11,Unstable,85.50506142,1,0,Clear,0.15,MEDIUM,67,2,6,0,High,Severe,70,63.38,40.38,15816,0,WeekEnd,71.79
Chennai,06-11-2022,2022,Nov,J12,113,North,219,51.6,42.08,15.63,1.49,55.43,S12,Active,91.66068995,1,0,Clear,0.09,LOW,64,5,6,0,Low,Moderate,113,55.43,-7.95,15822.89,0,WeekEnd,81.02
Bangalore,27-03-2025,2025,Mar,J1,103,Central,122,84.43,89.56,58.69,2.46,111.62,S1,Active,94.49614819,1,0,Fog,0.28,HIGH,48,4,6,0,Medium,Severe,103,111.62,56.19,15879.89,0,WeekEnd,63.6
Chennai,21-04-2022,2022,Apr,J2,67,South,389,17.22,98.84,63.14,2.76,123.62,S2,Unstable,89.36896041,1,0,Fog,0.3,HIGH,81,2,6,0,Low,Severe,67,123.62,12,15737.56,1,WeekEnd,44.74
Pune,10-02-2026,2026,Feb,J3,61,South,373,16.35,25.99,12.86,0.92,35.34,S3,Active,95.2553792,1,0,Heavy Traffic Event,0.07,LOW,82,6,6,0,Medium,Severe,61,35.34,-88.28,15864.67,0,WeekEnd,89.37
Pune,09-09-2026,2026,Sep,J4,71,South,367,19.35,98.12,66.82,2.83,125.73,S4,Active,98.00580213,1,0,Rain,0.31,HIGH,80,1,6,0,Medium,Severe,71,125.73,90.39,15920.22,1,WeekEnd,49.68
Hyderabad,18-04-2023,2023,Apr,J5,76,East,472,16.1,101.25,59.89,2.78,124.21,S5,Unstable,86.34049481,1,0,Rain,0.29,HIGH,82,10,6,0,High,Severe,76,124.21,-1.52,15961.56,0,WeekEnd,57.84
Warangal,30-10-2023,2023,Oct,J6,114,East,177,64.41,26.21,19.33,0.73,33.48,S6,Active,92.68840633,1,0,Clear,0.09,LOW,58,7,6,0,Medium,Severe,114,33.48,-90.72,15874.44,0,WeekEnd,83.21
Chennai,15-09-2023,2023,Sep,J7,105,South,449,23.39,50.74,34.19,1.78,71.29,S7,Unstable,85.28155755,1,0,Rain,0.16,MEDIUM,78,1,6,0,Low,Moderate,105,71.29,37.8,15756.78,0,WeekEnd,76.23
Hyderabad,14-01-2024,2024,Jan,J8,114,South,410,27.8,58.49,28.93,1.39,65.64,S8,Unstable,89.19361429,1,0,Heavy Traffic Event,0.15,MEDIUM,76,11,6,0,Medium,Moderate,114,65.64,-5.65,15791.22,0,WeekEnd,69.95
Pune,29-11-2026,2026,Nov,J9,94,Central,161,58.39,48.62,32.01,1.66,67.12,S9,Unstable,87.05410417,1,0,Clear,0.15,MEDIUM,61,8,6,0,Low,Moderate,94,67.12,1.48,15914.44,0,WeekEnd,78.92
Chennai,15-11-2022,2022,Nov,J10,102,Central,413,24.7,70.18,40.24,1.92,85.61,S10,Active,94.36412507,1,0,Clear,0.2,MEDIUM,78,4,6,0,Low,Moderate,102,85.61,18.49,15880.22,0,WeekEnd,72.34
Bangalore,27-03-2023,2023,Mar,J11,118,West,422,27.96,75.5,42.16,2.71,104.6,S11,Unstable,88.73025501,1,0,Clear,0.21,MEDIUM,76,1,6,0,Medium,Moderate,118,104.6,18.99,15848,0,WeekEnd,59.41
Hyderabad,18-08-2022,2022,Aug,J12,99,North,233,42.49,76,49.7,2.46,102.12,S12,Unstable,89.23597255,1,0,Fog,0.23,HIGH,69,9,6,0,High,Severe,99,102.12,-2.48,15674.33,0,WeekEnd,60.28
Pune,14-03-2022,2022,Mar,J1,94,Central,455,20.66,49.19,19.71,1.47,59.98,S1,Unstable,88.08445438,1,0,Rain,0.11,LOW,80,3,6,0,High,Severe,94,59.98,-42.14,15646.11,0,WeekEnd,77.3
Hyderabad,09-12-2025,2025,Dec,J2,110,South,108,101.85,41.59,30.23,1.4,57.88,S2,Unstable,88.65703757,1,0,Fog,0.14,MEDIUM,39,5,6,0,High,Severe,110,57.88,-2.1,15755.22,0,WeekEnd,71.3
Warangal,27-07-2023,2023,Jul,J3,116,North,213,54.46,96.82,59.03,2.9,124.08,S3,Unstable,88.37665323,1,0,Clear,0.29,HIGH,63,3,6,0,Medium,Moderate,116,124.08,66.19,15795.33,1,WeekEnd,32.85
Hyderabad,05-07-2026,2026,Jul,J4,97,North,247,39.27,55.59,32.99,1.76,72.93,S4,Active,95.46806981,1,0,Heavy Traffic Event,0.16,MEDIUM,70,8,6,0,High,Moderate,97,72.93,-51.15,15971,0,WeekEnd,78.46
Warangal,12-02-2022,2022,Feb,J5,70,South,267,26.22,62.97,43.01,1.57,75.8,S5,Active,99.337156,1,0,Clear,0.2,MEDIUM,77,1,6,0,Medium,Severe,70,75.8,2.87,15811.11,0,WeekEnd,57.35
Pune,10-11-2024,2024,Nov,J6,111,Central,218,50.92,75.88,42.26,1.8,86.7,S6,Active,92.35347137,1,0,Clear,0.21,MEDIUM,65,4,6,0,High,Severe,111,86.7,10.9,15863.11,0,WeekEnd,66.9
Hyderabad,13-10-2026,2026,Oct,J7,86,West,296,29.05,84.76,49.93,2.18,101,S7,Active,94.00581694,1,0,Clear,0.24,HIGH,75,9,6,0,Medium,Moderate,86,101,14.3,15873,0,WeekEnd,53.36
Warangal,25-09-2024,2024,Sep,J8,87,Central,209,41.63,102.26,66.79,2.68,124.77,S8,Active,97.27159215,1,0,Clear,0.31,HIGH,69,6,6,0,High,Severe,87,124.77,23.78,15981.33,1,WeekEnd,42.75
Bangalore,25-04-2026,2026,Apr,J9,97,Central,89,108.99,69.1,38.27,1.79,81.89,S9,Active,92.14159222,1,0,Clear,0.19,MEDIUM,10,12,6,1,High,Severe,97,81.89,-42.89,16039,0,WeekEnd,69.48
Pune,11-12-2026,2026,Dec,J10,112,West,162,69.14,89.92,48.73,2.49,109.32,S10,Unstable,89.53036552,1,0,Clear,0.25,HIGH,22,5,6,1,Medium,Severe,112,109.32,27.44,16048.44,0,WeekEnd,51.48
Chennai,29-10-2022,2022,Oct,J11,107,East,472,22.67,99.99,56.16,2.74,121.63,S11,Active,99.26462232,1,0,Fog,0.28,HIGH,54,12,6,1,High,Severe,107,121.63,12.3,15973,0,WeekEnd,63.4
Bangalore,22-04-2025,2025,Apr,J12,108,East,293,36.86,74.45,46.41,2.29,96.89,S12,Active,98.59234829,1,1,Fog,0.22,MEDIUM,44,3,6,1,High,Severe,108,96.89,-24.73,15933.22,0,WeekEnd,58.65
Pune,13-05-2025,2025,May,J1,82,Central,369,22.22,64.49,32.13,1.84,78.61,S1,Unstable,88.30539644,1,0,Rain,0.17,MEDIUM,54,7,6,1,Medium,Moderate,82,78.61,-18.29,15865.67,0,WeekEnd,64.17
Bangalore,05-11-2025,2025,Nov,J2,96,Central,98,97.96,102.11,60.93,2.51,119.55,S2,Active,95.54614671,1,0,Clear,0.3,HIGH,10,11,6,1,High,Severe,96,119.55,40.94,15987.33,1,WeekEnd,45.11
